Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
9d8ecdfc-c502-3836-aa6e-62ddc1fc1e68,5fcff9db-16e4-3e56-aa78-abbc16338097,Margene509 Schamberger479,F,GENERAL PRACTICE,295 VARNUM AVE,WESTFORD,MA,018863513,42.5792583,-71.4378411,164,0
8f90ea09-e7a4-3ce2-8f04-95835d256fe0,84abfbd5-41c1-3df4-9b31-7ca93cb2309a,Cole117 Block661,M,GENERAL PRACTICE,85 HERRICK ST,BEVERLY,MA,019151790,42.56415055,-70.8751357650672,51,0
b0c5c1b6-5f62-371a-8f66-6079af1f9ddf,c272e12f-e154-3fee-b05d-b7c0cab2657d,Trinidad33 King743,M,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,184,0
fe8e3df3-1e8d-39cc-a04b-5ebbead9eb4e,b66db758-a205-3227-9cfb-bf19d2c1962d,Jamal145 Stroman228,M,GENERAL PRACTICE,121 HARVARD AVENUE  2ND FL,ALLSTON,MA,021342702,42.35241825,-71.13220132573996,13,0
33f339d6-9977-3f84-a99f-8d885ca93ecd,32fcdfba-8c93-30f4-b15b-dd3b65c29deb,Jody426 Bernhard322,M,GENERAL PRACTICE,20 NORTH MAPLE STREET,HADLEY,MA,010359715,42.3615107,-72.55261320852942,11,0
e3f4b22e-2823-3e1e-ab85-f270d239a54e,764bf964-6ab7-30eb-885b-3d713ca43265,Carrol931 Wilderman619,F,GENERAL PRACTICE,ROUTE 6   P O BOX 1430,WELLFLEET,MA,026677402,41.936423,-70.021074,46,0
7ec8bdd2-92fd-38fe-b244-2626ac2601ad,5f7663da-4b19-3629-b8f2-fb07d75421d9,Savanna736 Johnson679,F,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,29,0
61ce310e-4f8b-3aa8-97fd-e1bc8ba506fd,609ec9f1-e806-3427-b912-9e3b2915521d,Cherrie404 Conn188,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,49,0
8422d958-d57b-35f5-b886-ead80dc667d2,05137a62-1a8f-34ff-8baf-a0c35c238ea0,Houston994 Olson653,M,GENERAL PRACTICE,750  ATTUCKS LANE,HYANNIS,MA,026011950,41.676027500000004,-70.29727035,12,0
8d4fbf7b-b2a5-38a4-b654-dd2e97f3a6e2,4ffa4412-1493-3beb-b8f0-6614dde953a4,Sulema841 Ryan260,F,GENERAL PRACTICE,363 HIGHLAND AVENUE,WAREHAM,MA,025715011,41.745636,-70.658192,99,0
1c99a632-ef96-3af5-9346-9b217595a9d5,ede4a423-6258-3ef5-b5ba-0fa6bb579563,Pablo44 Paucek755,M,GENERAL PRACTICE,326 NICHOLS ROAD,FITCHBURG,MA,014205478,42.5974358,-71.80761197366103,33,0
21705d6b-5857-3ace-8661-cf0996b5923c,a14e698d-a9ba-3eae-9c8b-682ec726433d,Brian582 Cummerata161,M,GENERAL PRACTICE,776 WESTERN AVE,LYNN,MA,019052408,42.466763,-70.9494939,1,0
19bac851-6b1f-38a9-b037-11f1cf2ce3ac,dd9914b0-9491-3330-a890-d34e95e497ea,Assunta351 Haley279,F,GENERAL PRACTICE,1061 PLEASANT ST,NEW BEDFORD,MA,027406728,41.64280275,-70.92865004309593,22,0
205c0dd2-151e-3364-93f8-53b13d77d524,5ba6765a-f335-36b0-9c6a-6bb494c5330d,Sasha806 Schamberger479,F,GENERAL PRACTICE,31 OLD ROUTE 7,WESTWOOD,MA,020902333,42.2139873,-71.2244987,17,0
a93d5e0d-bc9f-32f0-b2e9-9b5235d5fffb,65eda534-1bdc-3192-8d02-1c3764447790,Shanell37 Hand679,F,GENERAL PRACTICE,1244 BOYLSTON ST,CHESTNUT HILL,MA,024672115,42.3214927,-71.1711481,28,0
e21cea30-4314-3c34-88b2-b98f022ac5c0,de29a374-221b-3cb4-8051-a02c1a35e5b7,Gwyneth692 Marvin195,F,GENERAL PRACTICE,562 WASHINGTON ST,SOUTH ATTLEBORO,MA,027036942,41.912892049999996,-71.36135809627689,15,0
69e20acd-b3e0-3fe4-ab3f-04c4ade38641,b03b624d-c939-3688-986d-9555b8009a3b,Bennett146 Hartmann983,M,GENERAL PRACTICE,230 MAPLE ST,HOLYOKE,MA,010405144,42.207406,-72.608419,111,0
9546cb47-8aea-38f9-9d8b-28b981422870,d3085315-9893-34c7-8889-3a31dc17c2b0,Zachery872 Rau926,M,GENERAL PRACTICE,1428 MAIN ST STE 7,WALPOLE,MA,020811729,42.1325911,-71.2618886,58,0
f9c70104-249e-357e-aaf4-adbfd5acaee2,1faab3d1-2ae5-3110-8e5f-c65b92ca906d,Theodore876 Ankunding277,M,GENERAL PRACTICE,29 LEWIS AVE,GREAT BARRINGTON,MA,012301713,42.19093125,-73.3715000043024,6,0
ae5afc8b-6e99-311c-b638-b0ca30c6325e,76281d34-caff-30e0-8545-bcdf33182109,Raúl937 Sanabria449,M,GENERAL PRACTICE,500 WILBUR AVENUE,SOMERSET,MA,027252051,41.72075205,-71.16843052114558,39,0
2b59e9d2-da52-3ec0-b998-e1c81e3f46d3,b3ada130-6443-3a8e-98c7-4ec127a2b0c4,Natalya468 Haley279,F,GENERAL PRACTICE,ONE GREAT ROAD,ACTON,MA,017205601,42.4850931,-71.43284,43,0
ddb21b5d-539b-389c-adfd-612e29da2cb1,1e11392b-1278-3e70-93cd-f396cbd0c265,Gerry91 Block661,F,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,143,0
b20ce80e-ccf5-352c-aea6-c4088485891f,6cf8a214-8d57-3267-85e5-7719e15cd63e,Daniela614 Hinojosa147,F,GENERAL PRACTICE,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,540,0
e18d0072-9562-36a0-ad13-1885ba57e764,4bc0cc09-77e5-37f5-844d-64a6637cae54,Ahmed109 Feil794,M,GENERAL PRACTICE,91 EAST MOUNTAIN ROAD,WESTFIELD,MA,010851801,42.110743549999995,-72.70066160206358,40,0
c142dfd9-aa7e-3142-8d41-0e4a7e6a4343,0fedae9f-701f-3317-9b2f-69aea2202cdc,Sharron285 Batz141,F,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,170,0
b7165927-e6c9-3d29-91ca-793db294eebd,c7b63332-fdc7-3ab3-936b-284b931a9f6a,Bertha558 Nolan344,F,GENERAL PRACTICE,55 COOPER STREET,AGAWAM,MA,010012149,42.080218599999995,-72.61816103207964,6,0
8e459b3b-79d1-377c-a9fc-e0d5086e8676,4b7c1695-a178-3e03-8651-51acfd3b8372,Juan88 O'Keefe54,M,GENERAL PRACTICE,600 OLD SOMERSET AVE,NORTH DIGHTON,MA,027641824,41.86399,-71.1244904,65,0
0a238098-a773-31d0-b391-43241b1a5cf0,aade280a-3b90-3e48-9648-91109a964a63,Johna806 Klein929,F,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,9,0
557a600f-107c-39e5-903b-a3114d63102c,96e9e829-0b71-3ad3-8b41-60e25b5d47d7,Lesley194 Crooks415,F,GENERAL PRACTICE,111 ORIENT AVE,EAST BOSTON,MA,021281006,42.39055278090538,-71.00587148689957,1,0
16496eb7-9233-3323-9b6f-bf8c654b720f,7a3b8310-02eb-3c47-aa1b-3f55b3ed9de9,Lauretta754 Dare640,F,GENERAL PRACTICE,6 HATFIELD ST,NORTHAMPTON,MA,010602545,42.333172950000005,-72.6566355591273,3,0
50f671a1-6e70-3e0b-bbb2-ced99996867d,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Bennie663 Abbott774,M,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,258,0
c75432d9-f38d-390b-92b6-bedf746459f6,a1434ca1-a1ac-3884-abc7-fc4c35cc8b68,Connie24 Dietrich576,F,GENERAL PRACTICE,390 ORLEANS ROAD,NORTH CHATHAM,MA,026501154,41.700306363636365,-69.96549390909091,11,0
8fa42f3d-7464-3e07-9058-a67776226f59,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,449,0
8bc9c29b-1777-3290-9cbe-09bd03452a73,b0016371-afcb-37a6-8f90-5e3786e7806f,Claudio955 Toy286,M,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091120,42.2932691,-71.8390048,1,0
8fd7f711-c386-3fcf-8946-653849955465,ce53c877-0290-390a-b4b4-2462001a1713,Anabel269 Hilll811,F,GENERAL PRACTICE,847 ROGERS STREET  SUITE 201,LOWELL,MA,018524345,42.6275246,-71.27673639687623,8,0
9d00d714-8dd2-3b84-af79-bb4c10240b89,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Heath320 Leuschke194,M,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,86,0
1776e593-7ca0-3c95-b722-045b4ff5bac2,2befa435-3070-3350-a15c-e43ac1e84b24,Teressa589 Schuster709,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,22,0
af831b6a-dc91-3c1a-9ed3-53c3f6c0894b,b8421363-9807-3b16-a146-95336eea5cfb,Saundra460 Kuphal363,F,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,157,0
b80c65fd-e995-31d4-974f-b41f02da2c6e,37111f41-8bc5-35d3-9cd9-5b447a11ffd1,Ilene33 Greenholt190,F,GENERAL PRACTICE,TEN INGALLS COURT,METHUEN,MA,018443712,42.7262016,-71.1908924,3,0
5cc741ae-c83a-3b5f-aff3-c7757edbb782,24460683-f514-37ef-98c1-724b2fc9aa2a,Dale454 Wilderman619,M,GENERAL PRACTICE,60 HODGES AVE,TAUNTON,MA,027803034,41.91158935,-71.10129620180315,104,0
aeea70ec-67ba-36a6-a6d8-05d0bb5ee7a0,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Emory494 Schuster709,M,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,39,0
9685fe4d-39a1-3b6e-9cc7-e220f7082bb4,e6cc6043-299a-3581-8f6b-b3b5d62c46ae,Ellen406 Farrell962,F,GENERAL PRACTICE,532 SUMNER AVE,SPRINGFIELD,MA,011082458,42.08631583333334,-72.55792579166666,103,0
8abadc51-3c37-3274-8856-6a3d67d5550e,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Andrea7 Montez99,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,1311,0
e3d2b8fb-7216-310e-ba12-b0bbf70dac81,70d5bbef-3c05-3318-b9d7-003dc8fbb8cf,Shenika151 Little434,F,GENERAL PRACTICE,33 SUMMER ST,TAUNTON,MA,027803479,41.9005416,-71.08895606814966,3,0
b50acebb-c591-3ff1-97b2-d90e181b24d8,46a09a29-4bda-3572-89dd-5def154669ed,Claretha922 Kiehn525,F,GENERAL PRACTICE,4901 N MAIN ST,FALL RIVER,MA,027202080,41.758923100000004,-71.11356439219409,2,0
4bc054ff-3e15-37fd-8681-aed54974172f,38508743-50d1-3429-8fe2-37e42ddaf20e,Blanca837 Verdugo724,F,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,814,0
db8841e8-a14a-3e9b-a537-247c34830b90,27bf2e46-7445-35e7-9106-3ce1b074db47,Kathryn101 Donnelly343,F,GENERAL PRACTICE,80 BOSTON RD,NORTH BILLERICA,MA,018621034,42.5871093,-71.2948553,1,0
bb1b378d-86cf-35c1-aafe-82192a0e229a,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,Sid118 Wilderman619,M,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,10,0
4f2cc11c-7a17-3278-9bdd-9030670dfcad,36d96ba1-1b43-3fda-b4b0-84205d5b3a16,Kurtis994 O'Conner199,M,GENERAL PRACTICE,10 BELLAMY ST,BRIGHTON,MA,021351502,42.354847649999996,-71.16853348093532,1,0
1ff0398e-6bf3-3e68-a6a8-f3465955fce3,15d4c950-4691-3996-b4c4-bf06bfb58ff7,Azucena377 Crona259,F,GENERAL PRACTICE,70 EAST ST,METHUEN,MA,018445883,42.7285558,-71.16833738237946,29,0
da15f958-0a89-33a5-a1ac-49434fdefe22,5018c664-e283-30eb-932a-529d9a19b3b5,Rochell365 Stehr398,F,GENERAL PRACTICE,300 SOUTH ST,WOBURN,MA,018014979,42.473347,-71.144086,121,0
453e1729-c944-3f9f-a4f9-a066a0081f8e,5ba77f2c-8ce5-3dde-bb46-3ffcceb3bfbf,Cedric746 Quitzon246,M,GENERAL PRACTICE,188 FLORENCE ST,CHESTNUT HILL,MA,024672641,42.31835025,-71.17401686317635,2,0
48c4b8d8-6950-31be-9bb0-49719d83eca0,4ff3563e-f909-3a06-902d-26c28d9d5355,Kirk871 Cormier289,M,GENERAL PRACTICE,876 FALMOUTH RD,HYANNIS,MA,026012322,41.6619029,-70.31909857281401,2,0
87da3e98-047c-336f-8e55-1ce708a652f5,1cff30ba-b91f-3ea2-b80b-770d67856358,Duncan491 Halvorson124,M,GENERAL PRACTICE,359 JONES RD,FALMOUTH,MA,025403341,41.5591273,-70.60352436630029,6,0
831cea8a-1673-3b19-9aa7-8f80f3f7c7e2,d4e48a16-0a60-3e90-81e5-c35b22ffe6af,Bertram873 Kutch271,M,GENERAL PRACTICE,856 STATE RD,NORTH ADAMS,MA,012473027,42.69967208677275,-73.16330754755236,1,0
0b2b5e67-592e-37c5-a3b8-6f97402f7991,4ff8b164-4cf5-3ab4-b0f2-7ce8fda920e5,Theo630 Mante251,M,GENERAL PRACTICE,800 WASHINGTON ST,WORCESTER,MA,016550002,42.180483,-71.867782,39,0
f19d25dc-7315-35d1-beff-92facfc94d1d,bccd7d67-203c-3d93-b6b0-bff5a146cd1d,Paulene52 Kihn564,F,GENERAL PRACTICE,286 WASHINGTON ST,STOUGHTON,MA,020721763,42.1384306,-71.1022598,13,0
68f21067-2d23-3393-a6e8-f43bb2d4fdfa,63cb4d95-04a9-3a35-b5d9-f89e0377a48d,Chu728 Weber641,F,GENERAL PRACTICE,211 PARK ST,ATTLEBORO,MA,027033143,41.9419187,-71.2752081695297,327,0
a7226337-216e-3536-8703-4d597fbd9fb3,6e290541-eba3-37fc-a3e2-e58f77e84c7e,Gregory545 Toy286,M,GENERAL PRACTICE,15 LENOX ST.,SPRINGFIELD,MA,011083122,42.085779,-72.55846414285715,37,0
0c9a8c16-b88a-37e7-954d-f8664374c86f,4e880cb9-1ca0-3582-b8cf-8a59b0d2b878,Mao115 Bednar518,F,GENERAL PRACTICE,51 S CHURCH ST,PITTSFIELD,MA,012016178,42.44648205,-73.25863241543368,40,0
d1678d5a-5ce8-3ee3-9fc9-139be1439ea9,a2a41caf-758f-3962-8e5f-e6e603f93d17,Rhett759 Padberg411,M,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,39,0
3ff0bf45-cfb7-3feb-8fe1-dc94f87d6d43,db28cc9a-fdfb-35a6-aef7-ab9b933ef244,Judy192 Gleason633,F,GENERAL PRACTICE,8 DANA STREET,CAMBRIDGE,MA,021385402,42.3694992,-71.11011030010101,5,0
7ac2adc7-44f0-367a-b819-19c5cc49dbf5,9d0e702d-50a0-3f4c-9126-0951d560fd4b,Otha286 Roberts511,M,GENERAL PRACTICE,189 MAY ST,WORCESTER,MA,016024339,42.25986305,-71.83597786023279,444,0
f729f202-35e0-3df9-a836-4d672413a79d,ea8d287f-b3a9-3800-8798-788e334ee406,Palmer257 Kuphal363,M,GENERAL PRACTICE,81 HIGHLAND AVE,SWAMPSCOTT,MA,019072928,42.4699241,-70.9171507,39,0
ad3bb556-f0e2-36f9-b72e-f4de0aae6023,c7542447-e06e-32cb-b6db-243c23a0dbc2,Raquel318 Leyva523,F,GENERAL PRACTICE,30 WARREN ST,BOSTON,MA,021353602,42.3501483,-71.14393324457691,389,0
c24bfae6-1a44-3b7c-9ec3-c886e760474d,50c47685-8125-3c50-8311-8bd7ba9e9108,Beth967 McKenzie376,F,GENERAL PRACTICE,4199 WASHINGTON ST,ROSLINDALE,MA,021311733,42.2871447,-71.1277526,66,0
2554f278-4d83-300d-846a-b806bf17e4d7,8bf5325a-c11b-35c4-b07d-17a5aeba8353,Rueben647 Okuneva707,M,GENERAL PRACTICE,815 WORCESTER STREET,SPRINGFIELD,MA,011511001,42.1018764,-72.5886727,1,0
5a17430f-f099-345f-89a9-f783578f1bcd,43e22208-dae0-3196-b30b-17b3c50679c2,Shayne60 O'Kon634,F,GENERAL PRACTICE,147 PELHAM ST,METHUEN,MA,018442060,42.7288158,-71.20222773774655,37,0
9842be6e-f73d-3ba8-9d75-43e009ef5a7b,aba3e6f6-4562-342e-b90f-dd61b117f394,Norbert530 White193,M,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,33,0
9ceec353-d943-31d6-89b2-c302ffd481cd,30547c24-6d41-3a9d-8a21-cc3606224d38,Jeffery551 Farrell962,M,GENERAL PRACTICE,1200 BRUSH HILL ROAD,MILTON,MA,021862337,42.23073215,-71.122659913074,1,0
53b303f3-c0c2-3194-b4c7-a6338a07bffe,9203d0d2-ca7d-3421-9361-974402ffb561,Tamera164 Shields502,F,GENERAL PRACTICE,58 OLD NORTH RD,WORTHINGTON,MA,010989708,42.414246,-72.93841842197347,40,0
26b55e66-4829-3410-bfcb-86d60e98cb81,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Cira533 Hane680,F,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,98,0
99c08975-d3d8-3008-b349-0387849d8acf,be509ccb-bfb7-3b87-8945-8426b689ef9d,Chong355 Balistreri607,F,GENERAL PRACTICE,2049 DORCHESTER AVENUE,BOSTON,MA,021244742,42.3554334,-71.060511,18,0
c98a6a7c-6c6a-36e3-9bd5-357e9e442751,a06b1a97-d6ce-3ea1-ba4a-2ef85a8114ab,Wanda961 Goyette777,F,GENERAL PRACTICE,400 GROTON ROAD,AYER,MA,014321171,42.57821195,-71.5733060441645,4,0
197f7f4d-10ff-3866-a288-92017c072b83,73c7eaf8-f8b3-383f-b3e1-4d8ff5ca255d,Nicki254 Bartell116,F,GENERAL PRACTICE,161 FALMOUTH RD,MASHPEE,MA,026492662,41.6314877,-70.46769809885944,1,0
d516c9fe-bcd8-3fc4-abb0-9f2e7e3a5e81,3ff0f58b-7a1f-3334-9449-ff15f68b7d86,Crystle668 McCullough561,F,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023607761,41.94186605,-70.6455366462985,24,0
3722c60e-10e1-36a9-b24a-630f40d0e209,4e0ec952-dd08-359e-87af-b13809b955ac,Bryon392 Mills423,M,GENERAL PRACTICE,37 DERBY ST,QUINCY,MA,021697564,42.2509914,-71.0037374,18,0
a2485196-ecfd-3caa-99e6-b1acc22c5c45,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Tambra47 Bosco882,F,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,25,0
c1bc3886-8046-3228-93c2-1cff193d26c3,80458ace-5754-39b0-807a-1a5b119cb5bb,Carlene772 Nolan344,F,GENERAL PRACTICE,11 PONTIAC AVE,WEBSTER,MA,015701629,42.06282535,-71.87016198711046,1,0
b2dc6c8c-cae4-3410-8f41-5eacc563c833,09434cf4-ae0d-32ad-bc16-5ce7b0e5c12b,Chelsea317 Christiansen251,F,GENERAL PRACTICE,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,141,0
165d9728-faf0-37d2-a63e-0ac4688b65e6,8ddbad9e-b5fc-3895-8a1c-17f32197a865,Robert854 Nicolas769,M,GENERAL PRACTICE,1455 MAIN STREET,CHATHAM,MA,026332083,41.6827332,-69.98755685244114,2,0
89ee942c-55a4-3715-bccc-d86a9e48577d,75846b1f-d0ec-3255-9bdd-d09eb0a9dd0d,Paul232 Bartell116,M,GENERAL PRACTICE,575 BEECH ST,HOLYOKE,MA,010402296,42.20105435,-72.628169560868,46,0
8dc17db3-03e2-3e04-87d3-9a606e463417,dd280187-8662-3732-af81-595d10572911,Claudia969 Chávez927,F,GENERAL PRACTICE,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,16,0
6a0b880f-587e-35ef-be70-da89dfca7d53,a6964d47-8af0-3df2-b99d-d8414eb1cfa3,Adrienne302 Schiller186,F,GENERAL PRACTICE,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,21,0
067561ef-1042-3b21-813b-b965ff88d39d,e2a4a148-7e7e-3df4-aa79-1835caf7baea,Clair921 Grady603,M,GENERAL PRACTICE,472 MAIN ST,ACTON,MA,017205953,42.4861111,-71.4335468,6,0
62bb88c2-45c5-3c95-b723-a614985943a2,8ac513c1-7955-373e-83c3-a6d55d52a452,Clair921 Schmitt836,M,GENERAL PRACTICE,691 MAIN ST,WALTHAM,MA,024510609,42.376247,-71.237816,6,0
3bc15576-cb8b-3cd1-b370-a9df5baa7631,dac75bc1-cbfa-306b-9a0a-88d5edf3638d,Henry768 Ebert178,M,GENERAL PRACTICE,170 COREY ROAD,BRIGHTON,MA,021358244,42.3433093,-71.14003855124017,3,0
2de8d7d1-e7c6-3e04-b5f3-5b72219bf116,9d989fcf-4ad9-3972-ada3-f275d967781e,Cristi782 Miller503,F,GENERAL PRACTICE,100 TER HEUN DR,SANDWICH,MA,025632377,41.7579043,-70.4968152,62,0
7307e9cb-1830-36a6-80bd-64efc732f38c,87472bc2-7c23-37cc-8355-7f3e88614b6b,Dean966 Kris249,M,GENERAL PRACTICE,305 MAPLE STREET,EAST LONGMEADOW,MA,010282765,42.059258494749486,-72.53388585052694,12,0
4ea20cc1-4422-3e21-ae5a-4511311da03a,b69bccdc-5ad3-3ded-a018-3cd8f369c9d2,Wendell199 Ziemann98,M,GENERAL PRACTICE,120 S MAIN STREET,CENTERVILLE,MA,026323246,41.649898300000004,-70.34309844876677,30,0
857b7189-8389-305f-9add-3e8d7c16cec4,af3871c3-2098-3051-bcb7-8a919e194a16,Sherwood961 O'Conner199,M,GENERAL PRACTICE,97 LIBBEY PKWY,WEYMOUTH,MA,021893110,42.19322885,-70.94589987654936,44,0
20e3eb32-d0c3-3e05-96e1-a4b291f0dc8d,542185c1-943a-30f4-aba0-0efaa92488a4,Luetta803 Rau926,F,GENERAL PRACTICE,142 LAKE ST,ARLINGTON,MA,024764738,42.40328885,-71.15140830652837,46,0
8e449d24-4db9-3c54-91fa-158e7b764a45,a2cc09de-c1e2-3126-8c09-d49f95225281,Cristi782 Leannon79,F,GENERAL PRACTICE,300 LONGWOOD AVE,WALTHAM,MA,024532741,42.3756401,-71.2358004,243,0
7ad7d48f-70f7-329c-90e8-6e9881502cfe,9f2f60a6-87a4-3f45-b753-b63b5b7e9993,Maricruz991 Considine820,F,GENERAL PRACTICE,332 HANOVER STREET,BOSTON,MA,021131901,42.3647421,-71.0536619,45,0
88adf7be-0b80-37a0-b4cf-100e887bdbc1,0d7ef8ee-4e45-3b40-9f2b-f558dce71574,Rory188 Kuhlman484,F,GENERAL PRACTICE,200 BOYLSTON ST,CHESTNUT HILL,MA,024672008,42.318869649999996,-71.17524247213663,64,0
