Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
9d8de567-ce03-28ef-981e-397c0c4b0ea7,1968-07-05,,999-15-1641,S99931225,X22745257X,Mrs.,Jaqueline846,Roy364,Ernser583,,Turcotte120,M,white,nonhispanic,F,Natick  Massachusetts  US,771 Krajcik Green Unit 47,Cambridge,Massachusetts,Middlesex County,25017,02138,42.35310854850109,-71.18029091473129,203842.36,953590.59,939003
59a51c05-e0c9-826c-4d1c-e5176f001bdc,1981-11-07,,999-13-3879,S99974074,X79567184X,Mr.,Jason347,Philip822,Breitenberg711,,,D,white,nonhispanic,M,Boston  Massachusetts  US,113 Paucek Club,Middleborough Center,Massachusetts,Plymouth County,,00000,41.858063306628075,-70.96499446816463,135916.85,20055.57,63557
ea4d7f41-61e6-41d5-8a15-badd35b54071,2020-03-10,,999-64-3348,,,,Janean397,Cecila397,Vandervort697,,,,black,nonhispanic,F,Northampton  Massachusetts  US,691 Bogan Throughway Suite 7,Attleboro,Massachusetts,Bristol County,25005,02703,41.92959343609937,-71.30538877455687,1038.99,20689.53,23328
02cd0a4a-1eef-51d1-2ac0-281263cf6c4d,1987-02-25,,999-75-6083,S99987200,X10525264X,Mrs.,Lauran65,Myrl830,Nikolaus26,,Stehr398,M,white,nonhispanic,F,Needham  Massachusetts  US,232 Walter Junction Apt 93,Boston,Massachusetts,Suffolk County,25025,02124,42.4008206383096,-71.08456894702724,837934.09,27957.05,41963
3e82fb22-b8fe-3004-78a8-abf7a591c6a2,2000-12-22,,999-56-1684,S99911107,X48251572X,Ms.,Tilda804,,Ward668,,,,white,nonhispanic,F,Worcester  Massachusetts  US,105 Kunde Bay,Boston,Massachusetts,Suffolk County,25025,02125,42.337849943172856,-71.08475113937877,78367.93,65525.69,41247
c084ed2f-d591-b136-ee49-fca08a4126bb,1964-05-15,,999-59-9513,S99943656,X12670788X,Mrs.,Mabel261,Tracy345,Gibson10,,McKenzie376,M,white,nonhispanic,F,Hamburg  Hamburg  DE,284 Christiansen Bridge Suite 15,Agawam,Massachusetts,Hampden County,25013,01030,42.071468151129935,-72.59138393879353,22406.43,991126.25,7322
a9ba4aa0-49da-85de-e656-1cf4a9ebd02e,1951-06-13,,999-75-3199,S99982709,X31717231X,Mr.,Seymour882,Whitney250,Grady603,,,M,white,nonhispanic,M,Halifax  Massachusetts  US,583 Runolfsson Frontage road Unit 32,Berkley,Massachusetts,Bristol County,,00000,41.88270317928099,-71.03806327784334,130820.17,224472.38,98084
d7f4ce7f-be9d-f53c-8036-7c66e56d03cb,1957-12-30,2014-12-01,999-12-8250,S99967246,X30503961X,Mrs.,Tamie596,,Pagac496,,Balistreri607,M,white,nonhispanic,F,Williamstown  Massachusetts  US,817 Shields Dam Suite 43,Brookline,Massachusetts,Norfolk County,25017,02467,42.37102141509368,-71.13105960554459,819767.65,324597.23,36343
633dde6d-c81d-217e-f664-b52524ce613d,1996-10-19,,999-84-9809,S99999140,X37271712X,Ms.,Suzie388,,Herman763,,,,black,nonhispanic,F,Worcester  Massachusetts  US,890 Willms Plaza Apt 98,Fall River,Massachusetts,Bristol County,25005,02790,41.761452512756065,-71.16560214369652,7675.63,342059.09,21477
d2086e21-4b63-8949-aab2-9e4641a5a142,1989-01-13,,999-85-1630,S99994443,X4449665X,Mrs.,Tonita173,Margert370,Hauck852,,Carroll471,M,white,nonhispanic,F,West Yarmouth  Massachusetts  US,1078 Ritchie Bypass,Amherst,Massachusetts,Hampshire County,,00000,42.34931405109572,-72.5357135516827,9146.45,333897.65,18274
6c16305f-72fc-bdc7-0c51-4880fa23ce33,2009-11-07,,999-39-4653,,,,Hector463,Fredric73,Kihn564,,,,white,nonhispanic,M,Randolph  Massachusetts  US,603 Wisozk Fort Suite 99,Hadley,Massachusetts,Hampshire County,,00000,42.397546068878896,-72.57648971259364,57139.73,223411.19,98169
d5283d7a-ea64-c6a0-4d5d-cc93068584fa,1955-02-18,,999-49-2298,S99978268,X29148041X,Mr.,Isiah14,Reuben327,Roob72,,,W,white,nonhispanic,M,Sudbury  Massachusetts  US,751 Kreiger Flat Unit 55,Shrewsbury,Massachusetts,Worcester County,,00000,42.27297390836108,-71.76294508472019,159952.81,159970.99,36173
72437b4f-67c8-4927-eb59-2b40ac3b5a02,1957-12-30,,999-34-4656,S99918800,X76262546X,Mrs.,Cherilyn114,Stephen891,Emard19,,Miller503,M,white,nonhispanic,F,Westminster  Massachusetts  US,232 Gerhold Crossroad,Brookline,Massachusetts,Norfolk County,25025,02215,42.33879842811385,-71.1774282544094,922605.56,480958.26,36343
cc2327e0-96c7-c5ef-6e82-fd39bd8d935b,1942-03-02,2008-12-03,999-42-7389,S99994175,X72375306X,Ms.,Teresa94,Bette450,Turner526,,,S,asian,nonhispanic,F,Northampton  Massachusetts  US,370 Bednar Flat Apt 38,Haverhill,Massachusetts,Essex County,25009,01832,42.771692149088274,-71.0856368881584,762292.57,284385.69,82666
f0182701-5f25-d3bd-3673-68db872de598,1995-07-07,,999-11-4178,S99931314,X61717735X,Mrs.,Lilia791,,Mendoza384,,Ponce361,M,white,hispanic,F,Marigot  Saint Andrew Parish  DM,473 Ziemann Passage,Boston,Massachusetts,Suffolk County,25025,02124,42.36608134719315,-71.13304167768555,122010.93,330332.26,59122
9193fd04-c873-8e64-e52c-e8734bc490ba,2011-03-17,,999-46-5456,,,,Reinaldo138,Pat3,Nitzsche158,,,,white,nonhispanic,M,Barnstable  Massachusetts  US,358 Crist Well,Wakefield,Massachusetts,Middlesex County,25009,01940,42.535933130674195,-71.08933180293067,47759.01,77166.09,77697
b991cdbd-6484-56a4-313b-ed9eb8805407,1990-07-03,,999-73-6029,S99975842,X52269216X,Mr.,Salvatore257,Osvaldo336,McLaughlin530,,,M,other,nonhispanic,M,Everett  Massachusetts  US,336 Zulauf Harbor Apt 70,Lexington,Massachusetts,Middlesex County,25017,02420,42.404603615084994,-71.25698648733899,39791.08,37213.43,193338
cf7bbbb8-c8fd-95cc-99fc-baecb228b00f,1968-12-12,,999-65-9095,S99981851,X67332273X,Mrs.,Roberto515,,Heathcote539,,Wolff180,D,white,nonhispanic,F,Worcester  Massachusetts  US,266 Purdy Fork,Barnstable,Massachusetts,Barnstable County,25001,02648,41.657737323514304,-70.33864128688941,17439.70,849181.94,19798
0661ddeb-b052-9e3d-617f-ff2592cac77a,1960-10-20,1985-10-17,999-36-9119,S99973824,X52301311X,Mr.,Scot349,Edmund685,Towne435,,,,white,nonhispanic,M,North Scituate  Massachusetts  US,197 Batz Plaza,Stoughton,Massachusetts,Norfolk County,,00000,42.15072642816465,-71.05477730285008,49598.96,83142.01,191145
56d42d94-5628-a190-5cf4-8b37bea990f2,2002-01-10,,999-20-6179,S99953636,X61708763X,Mr.,Joshua658,,Larson43,,,,white,nonhispanic,M,South Yarmouth  Massachusetts  US,215 Olson Quay,Abington,Massachusetts,Plymouth County,25023,02351,42.08713115516377,-70.99808617200016,77514.23,1076.58,78767
2e80118d-1624-f796-2cc9-2dacad60890b,2004-10-12,,999-76-5257,S99977738,,Ms.,Desire394,,Frami345,,,,white,nonhispanic,F,Westfield  Massachusetts  US,206 Tremblay View,Sterling,Massachusetts,Worcester County,,00000,42.42148601301338,-71.80118932056641,54124.98,17251.36,66600
308dc93c-cf6c-2a88-0ca3-731cfd0806e6,1942-03-02,,999-29-3345,S99946283,X3350193X,Mrs.,Albina13,,Heller342,,Pfannerstill264,D,asian,nonhispanic,F,Boston  Massachusetts  US,730 Huel Esplanade Suite 2,Haverhill,Massachusetts,Essex County,25009,01830,42.78156508337018,-71.01596601378716,1122394.94,391526.28,82666
df51c8ee-9413-80e6-0581-4666fc832f88,1960-10-20,,999-96-8548,S99967127,X44583074X,Mr.,Deangelo7,Benny518,Bayer639,,,S,white,nonhispanic,M,Peabody  Massachusetts  US,793 Lockman View,Stoughton,Massachusetts,Norfolk County,,00000,42.1241379632693,-71.13342645750816,105063.96,322806.58,191145
7da2c47b-9ee3-8312-20f7-83962c92dc74,2017-07-19,,999-81-5556,,,,Fausto876,Clemente531,Gorczany269,,,,white,nonhispanic,M,Boston  Massachusetts  US,1077 Corwin Path Apt 56,Waltham,Massachusetts,Middlesex County,25017,02453,42.42944925386575,-71.24895904389511,10824.24,7617.41,27611
663d23c3-175e-5ae8-3856-735e80c1f587,1980-12-24,,999-21-9693,S99913429,X61347716X,Mr.,Leopoldo762,Daniel959,Rohan584,,,M,white,hispanic,M,Worcester  Massachusetts  US,705 Jakubowski Gateway,Middleton,Massachusetts,Essex County,,00000,42.600011925420986,-71.03404920184501,149742.22,538999.86,141181
f40488c1-9845-18f9-00e0-4e4c5f12442b,1961-10-01,2023-06-08,999-56-3804,S99959310,X25635392X,Mr.,Seymour882,Devon268,Weimann465,,,S,white,nonhispanic,M,Milton  Massachusetts  US,926 Hodkiewicz Neck Unit 24,Cambridge,Massachusetts,Middlesex County,25017,02472,42.34018761249722,-71.11575053114002,141349.48,336656.41,144647
c9a2a65d-47aa-605a-9e1f-eb30469edc52,1958-10-11,,999-99-9869,S99931842,X47189651X,Mr.,Joe656,Gus973,Lockman863,,,S,white,nonhispanic,M,Lawrence  Massachusetts  US,479 Strosin Stravenue,Scituate,Massachusetts,Plymouth County,25023,02066,42.23612206870313,-70.77801483107947,136252.85,98163.99,135135
ae8dd7fd-ce7d-d695-879b-0a6f68562f10,1987-10-30,,999-29-4761,S99933685,X10799415X,Mrs.,Albina13,Denice974,Hahn503,,Bruen238,M,white,nonhispanic,F,Revere  Massachusetts  US,1026 Fahey Avenue,Middleborough Center,Massachusetts,Plymouth County,,00000,41.91854405397974,-70.96143863559483,237050.13,513425.67,89872
33f99e2e-214e-33f5-bfec-0ae11ab4260b,1990-06-12,,999-54-7251,S99989661,X16264274X,Mrs.,Elmer371,,Blanda868,,Reynolds644,M,white,nonhispanic,F,Andover  Massachusetts  US,356 Rippin Byway,Boston,Massachusetts,Suffolk County,25025,02134,42.38480108048698,-71.05278101726202,16121.30,548211.58,11732
c48bf1b3-a042-a06d-8528-cb048b5a4a04,1994-07-20,,999-48-6034,S99930457,X380780X,Mrs.,Cicely661,Josephine273,Gulgowski816,,Renner328,M,white,nonhispanic,F,Middleborough  Massachusetts  US,506 Upton Trailer Unit 44,Needham,Massachusetts,Norfolk County,25021,02494,42.31248461188759,-71.21600417508874,106206.27,191756.73,153079
d902dfd5-978f-b010-e025-68f055614d13,2019-02-05,,999-99-8552,,,,Jonelle857,Maurine401,Ziemann98,,,,white,nonhispanic,F,North Reading  Massachusetts  US,124 Fadel Camp Suite 10,Woburn,Massachusetts,Middlesex County,25017,01890,42.49407552694747,-71.1540787245212,9602.35,0.00,84756
54038cb1-70a6-4ab7-b8e7-3dc74ff59731,1985-08-22,,999-90-1536,S99923230,X59434804X,Mrs.,Catharine355,Shemika942,Olson653,,Monahan736,D,other,nonhispanic,F,Weston  Massachusetts  US,201 Gorczany Union Unit 82,Methuen,Massachusetts,Essex County,25009,01841,42.75585034992322,-71.14883674336458,271875.25,665802.08,98893
dacc9c03-3474-5b0e-7522-165b0e3efcce,1961-10-01,2011-04-27,999-24-8230,S99935287,X76850527X,Mr.,Bobbie849,Teddy976,Rogahn59,,,M,white,nonhispanic,M,Boston  Massachusetts  US,797 Ward Burg,Cambridge,Massachusetts,Middlesex County,25017,02138,42.335776364180745,-71.04579529151056,134389.79,1764180.81,144647
426cadd3-930d-aa9f-f6c6-42256de2ed5c,1946-04-04,,999-82-5370,S99918153,X22072026X,Mrs.,Nelida367,Steffanie515,Jerde200,,Frami345,M,white,nonhispanic,F,Revere  Massachusetts  US,480 DuBuque Neck Suite 91,Peabody,Massachusetts,Essex County,25009,01940,42.55777799588252,-70.9527048805412,770269.16,364737.04,84951
256bf567-a80c-38d9-192f-df3f5b57e30b,1985-12-31,,999-85-7470,S99928376,X81380872X,Mr.,Santiago500,,Garica503,,,M,white,hispanic,M,Caracas  Capital District  VE,677 Boyer Club Apt 89,Longmeadow,Massachusetts,Hampden County,25013,01106,42.007145940056155,-72.52571469183071,19500.37,762460.60,8575
1f215258-df78-959d-00f0-ae5122d10f13,2014-06-18,,999-96-7452,,,,Mitzie610,,Baumbach677,,,,white,nonhispanic,F,Falmouth  Massachusetts  US,662 Gutmann Port Apt 70,Peabody,Massachusetts,Essex County,25009,01940,42.487399993931504,-70.94194385950871,31706.75,915.50,161306
995010d5-7817-b07f-6eb9-9863caa20dd2,1994-06-30,,999-96-9177,S99951047,X72270752X,Ms.,Elisha578,Daniela614,Larson43,,,S,white,nonhispanic,F,Somerville  Massachusetts  US,534 Glover Fort,Peabody,Massachusetts,Essex County,25009,01940,42.55238560230194,-71.01444356486489,9355.59,354870.21,8088
509206df-2b8f-fab9-4e93-b5059a36f88b,1961-10-01,2004-04-19,999-30-8876,S99924890,X39328222X,Mr.,Emerson869,Waylon572,Walker122,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,612 DuBuque Junction,Cambridge,Massachusetts,Middlesex County,25017,02141,42.34099900940804,-71.11053899142041,169794.37,34546.64,144647
f994dc6b-3873-6e83-a74d-78939760c30c,1985-12-29,,999-28-8840,S99974557,X36160858X,Mr.,Cecil300,,Nicolas769,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,484 Russel Ranch,Newton,Massachusetts,Middlesex County,25017,02459,42.35803470767175,-71.18703643154034,60676.06,22302.68,84970
44be4991-2144-6463-a64d-6d5fe8180972,2003-05-03,,999-23-1635,S99998842,X4976642X,Ms.,Ina660,Jaimee549,Crooks415,,,,black,nonhispanic,F,Boston  Massachusetts  US,706 Homenick Stravenue Suite 11,Kingston,Massachusetts,Plymouth County,25023,02364,41.96944004282642,-70.77967365157967,379991.24,13321.15,83228
16f2d180-fa7b-ca0d-fff6-a38c439ff36d,2020-05-06,,999-93-9453,,,,Anisha16,Bari62,Aufderhar910,,,,black,nonhispanic,F,Newton  Massachusetts  US,614 Reichel Bridge Apt 13,Somerville,Massachusetts,Middlesex County,25017,02140,42.391983643462325,-71.15792272294003,1288.44,19383.54,10456
3a3f2b2a-f4b5-7d85-fc5d-8e414e8183fe,1981-11-19,,999-72-2158,S99978648,X36449537X,Mrs.,Bernadette714,Louetta798,Collins926,JD,Borer986,M,white,nonhispanic,F,Peabody  Massachusetts  US,1041 Hudson Trail Apt 7,Tewksbury,Massachusetts,Middlesex County,,00000,42.57688197410018,-71.25988872146246,248969.34,482483.14,718200
4dc2c4a0-01f5-b0aa-56b4-52168f83d4c3,1922-09-29,2017-09-20,999-62-1627,S99947491,X5621951X,Mr.,Derek111,Cristopher265,Schultz619,,,S,white,nonhispanic,M,Haverhill  Massachusetts  US,354 Zieme Haven,Marblehead,Massachusetts,Essex County,25009,01945,42.47402396964986,-70.8693436120043,145651.56,904557.89,322302
22ba2fa1-6f74-5ad0-0f9d-e07d2f0af8aa,1961-10-01,,999-73-1968,S99957320,X27024721X,Mr.,Paris331,Colin861,Hyatt152,,,W,white,nonhispanic,M,Needham  Massachusetts  US,918 Schuster Arcade Suite 91,Cambridge,Massachusetts,Middlesex County,25017,02140,42.338145433825424,-71.099862976365,312924.57,692645.33,144647
dea9f587-f99f-5310-ebfa-7688fe61ba32,2013-12-14,,999-84-5432,,,,Houston994,Geoffrey157,Donnelly343,,,,white,nonhispanic,M,Fitchburg  Massachusetts  US,890 Green Highlands Apt 97,Chelmsford,Massachusetts,Middlesex County,,00000,42.621348880364124,-71.40412686311501,1720.31,23588.14,23816
f95e7f13-0682-0447-27db-045314779f9f,1974-05-20,,999-51-2489,S99977534,X61565114X,Mrs.,Clara183,Dorris197,Doyle959,,Berge125,M,white,nonhispanic,F,Seekonk  Massachusetts  US,1079 Ernser Row Apt 31,Westwood,Massachusetts,Norfolk County,,00000,42.26331530788137,-71.2556094740194,273540.94,874930.30,163541
d0d4b85c-89ef-dc9f-f400-da95cef44a0a,1975-10-19,,999-37-2467,S99990953,X3804460X,Mrs.,Miguelina323,Olevia458,Borer986,,O'Conner199,M,white,nonhispanic,F,Mashpee  Massachusetts  US,891 Hodkiewicz Viaduct,Longmeadow,Massachusetts,Hampden County,25013,01106,42.09716244528384,-72.54336411370976,1101239.33,686755.83,99039
56041207-69a5-63c4-f56a-e7c137da2721,1982-05-11,,999-96-4639,S99984186,X48421258X,Mrs.,Ernestine645,Allena79,Keeling57,,Thompson596,M,white,nonhispanic,F,Leicester  Massachusetts  US,938 Harris Parade,Wareham,Massachusetts,Plymouth County,,00000,41.77077845423115,-70.68888387638614,285996.52,493720.40,153228
a81b668a-b333-bdbd-09df-1d0d60c442eb,1922-09-29,,999-68-8919,S99929576,X67454356X,Mr.,Efren426,Owen89,Balistreri607,,,M,white,nonhispanic,M,Norwood  Massachusetts  US,101 Williamson Rue Apt 80,Marblehead,Massachusetts,Essex County,25009,01945,42.495884490467645,-70.86228926496298,145287.03,1041437.54,322302
c6713403-809e-cbd9-3382-d6b445345a5b,1969-11-16,2020-10-30,999-87-4019,S99911340,X71086455X,Mrs.,Tina856,Donnette259,Kreiger457,,Brown30,M,white,nonhispanic,F,Needham  Massachusetts  US,640 Weber Fort,Haverhill,Massachusetts,Essex County,25009,01832,42.74469755474776,-71.1735240077098,535596.83,319753.57,97427
d2adb27a-0432-1514-ca3b-8bd43cc31f4b,1941-06-07,2007-01-13,999-60-1380,S99965357,X49435528X,Mr.,Dwain139,Eldon28,Heaney114,,,D,white,nonhispanic,M,Boston  Massachusetts  US,135 Bergnaum Tunnel Apt 33,Oak Bluffs,Massachusetts,Dukes County,,00000,41.442706518651015,-70.59540528157976,456766.76,409445.94,40082
c7e7675b-a129-2bd5-935f-ae81c7419411,2015-01-21,,999-33-7798,,,,Reva678,Nakesha793,Gleichner915,,,,white,nonhispanic,F,Boston  Massachusetts  US,908 Schoen Forge Unit 3,Woburn,Massachusetts,Middlesex County,25017,01890,42.46596759215205,-71.15453862080366,31294.38,0.00,40387
f9519242-1a1c-4dd8-e82d-1d8b551e74d3,2016-04-28,,999-79-4845,,,,Fidelia216,Elfriede680,O'Connell601,,,,black,nonhispanic,F,Methuen  Massachusetts  US,863 Bosco Manor,Sharon,Massachusetts,Norfolk County,25021,02067,42.11573212705138,-71.13805935013549,19156.51,2767.84,62180
5b21e29d-0634-b42f-a0af-b5aaa9ace04f,1969-11-16,,999-79-6333,S99938843,X40108149X,Mrs.,Wonda35,Luci727,Abernathy524,,Torphy630,M,white,nonhispanic,F,Weymouth  Massachusetts  US,238 Wiza Arcade Apt 17,Haverhill,Massachusetts,Essex County,25009,01832,42.81807041771315,-71.08426454197645,493621.21,391333.36,97427
b2855998-a181-bfd5-4209-2a219995331b,2016-07-10,,999-81-2902,,,,Shakita329,Adrianna470,Gorczany269,,,,asian,nonhispanic,F,Needham  Massachusetts  US,548 Ortiz Gateway,Charlton,Massachusetts,Worcester County,,00000,42.14700692085364,-71.9834611701128,14606.14,412.69,261887
880a20ed-f5c2-271b-cd2e-3632dbb5f824,2016-08-28,,999-30-8152,,,,Emerald468,Yuk263,Stroman228,,,,white,nonhispanic,F,Cummington  Massachusetts  US,897 Schimmel Ferry Suite 96,Wakefield,Massachusetts,Middlesex County,25017,01880,42.529756220024865,-71.08797114513037,28189.75,3004.42,45017
a478dac4-e671-ff04-39da-cd9ae51e2849,1951-07-08,2016-04-16,999-61-9275,S99967465,X1959194X,Mrs.,Melania287,,Barrows492,,Haley279,M,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,949 Huels Promenade,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.26893089594396,-71.53868128185003,196672.84,817377.54,449028
93527090-90e2-443a-997a-dce15d8ab567,1951-08-18,,999-66-3546,S99959752,X72616159X,Mr.,Kip442,Terrence276,Schoen8,,,M,white,nonhispanic,M,Boston  Massachusetts  US,129 Langworth Avenue Apt 94,Lynn,Massachusetts,Essex County,25009,01902,42.5284459215983,-70.96112640124494,12939.08,215175.66,1789
f6d7cb08-5bee-4e15-b552-b7bde38a22f7,1951-07-08,2011-05-16,999-82-2181,S99956328,X34125691X,Ms.,Mikaela760,Sachiko982,Hoeger474,,,S,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,698 Ferry Light Apt 24,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.20127702962892,-71.56926558547418,351415.66,479662.63,449028
71304617-e86e-5da7-f518-dc64267bfa13,1951-07-08,,999-59-3077,S99998863,X44976286X,Ms.,Laci507,,Hegmann834,,,S,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,738 Hickle Bridge,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.22154958482547,-71.55115080956654,206179.35,262020.67,449028
96a4aa66-8b9e-15c2-968e-ce21adf3799f,1983-05-29,,999-99-3982,S99963551,X20032815X,Mr.,Milford485,Weldon459,O'Connell601,,,M,black,nonhispanic,M,Pepperell  Massachusetts  US,905 Fay Mission Unit 64,Boston,Massachusetts,Suffolk County,25025,02124,42.33193614610104,-71.15469368093912,140295.51,538044.37,133801
f7b8a0b8-fc2f-71fe-58af-0736b2fcd304,2007-07-24,,999-19-3339,S99951332,,,Buddy254,Bart73,Schaefer657,,,,white,nonhispanic,M,Boston  Massachusetts  US,857 Denesik Union,Arlington,Massachusetts,Middlesex County,25017,02474,42.367975182970525,-71.21873638671916,24220.93,19891.19,293370
4bf1d42a-a4fa-62ba-52de-5678a3fa7a74,1941-06-07,1986-08-10,999-35-1434,S99999745,X65326023X,Mr.,Sanford861,Gonzalo160,Kris249,,,M,white,nonhispanic,M,Milford  Massachusetts  US,714 Treutel Fork Suite 19,Oak Bluffs,Massachusetts,Dukes County,,00000,41.50199542639269,-70.54825872976491,410918.26,185717.42,40082
d2814986-7e11-c4e8-9481-a1921a363ebd,1962-12-08,,999-36-4955,S99952361,X30112944X,Mr.,Harvey63,Eusebio566,Pacocha935,,,S,white,nonhispanic,M,Norwood  Massachusetts  US,280 Bogan Throughway Apt 50,Yarmouth,Massachusetts,Barnstable County,,00000,41.6893572645935,-70.20463465765164,563375.04,280342.08,39120
4ba86b6d-2bcb-04b3-4086-c31041082070,1990-04-08,,999-11-1243,S99982389,X11996607X,Mrs.,Stephnie566,Jeanine128,Hirthe744,,Kshlerin58,M,white,nonhispanic,F,Lowell  Massachusetts  US,545 Yundt Glen,Quincy,Massachusetts,Norfolk County,25021,02169,42.227615391645514,-71.13001037767195,131709.19,220056.69,35000
f6f71e39-c398-b42d-a65b-c911eb3460df,1956-09-02,,999-11-3891,S99946888,X51261705X,Mr.,Lamar193,Jacob959,Nienow652,,,D,white,hispanic,M,Boston  Massachusetts  US,529 Turner Drive,Framingham,Massachusetts,Middlesex County,25017,01701,42.33416941422875,-71.41686919740945,96196.87,238316.48,189670
