Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
e404c350-88f3-30c1-a905-12c4ffc7e801,a14e698d-a9ba-3eae-9c8b-682ec726433d,Karla801 Cummerata161,F,GENERAL PRACTICE,776 WESTERN AVE,LYNN,MA,019052408,42.466763,-70.9494939,105,0
9a928301-ac69-3eaf-a89e-9028189fcae1,69eae27b-7445-3652-bd34-b535abe0b011,Hong136 Schneider199,F,GENERAL PRACTICE,9 BICKNELL ST,QUINCY,MA,021696003,42.252227399999995,-70.96584679278924,128,0
61149134-3386-3840-a5ad-144d62d1ba10,dd9914b0-9491-3330-a890-d34e95e497ea,Taylor21 Haley279,M,GENERAL PRACTICE,1061 PLEASANT ST,NEW BEDFORD,MA,027406728,41.64280275,-70.92865004309593,45,0
5312a406-592e-35c7-b5cb-52cb23bf72a9,4c1a8ea6-b690-3c28-a02e-ebd82190ee65,Marcos263 Cronin387,M,GENERAL PRACTICE,885 WASHINGTON ST,BOSTON,MA,021111415,42.3479909,-71.064924,12,0
5c8e8ba6-179b-3b7e-b657-c8f9afc61e23,5ba6765a-f335-36b0-9c6a-6bb494c5330d,Sasha806 Schamberger479,F,GENERAL PRACTICE,31 OLD ROUTE 7,WESTWOOD,MA,020902333,42.2139873,-71.2244987,12,0
3af6e320-a5ad-3390-82ce-9fc89fdac34f,b6eeaaf7-1683-3bcb-b6ee-81ce304636ef,Ariane992 Pagac496,F,GENERAL PRACTICE,170 GOVERNORS AVE,MELROSE,MA,021763225,42.4564323,-71.064182,168,0
1a0b1862-c1a6-38e6-97c2-008c21de5876,12dc66ee-e2c7-3d5a-892e-157ff1d47f32,Venice604 Rogahn59,F,GENERAL PRACTICE,242 GREEN ST,WINCHENDON,MA,014751820,42.68061,-72.060691,54,0
bf371025-add7-334b-8ca3-1fff802443a7,ea153d0a-9ccc-3769-9a25-934b417071b7,Tashina114 Towne435,F,GENERAL PRACTICE,463 WORCESTER RD,FRAMINGHAM,MA,017015354,42.3095704,-71.4413097,45,0
96623ead-c87b-3978-8a16-f064d6735ff5,ace1ac31-036a-38fd-b451-b3b87157c717,Raphael767 Thompson596,M,GENERAL PRACTICE,170 MORTON ST,BOSTON,MA,021303735,42.299067750000006,-71.10124351911541,37,0
83721fb8-6b59-32f7-9ffe-b9874db39e8f,18061fd5-fda8-3e2d-87f0-0f3c87211bcc,Omer483 Koepp521,M,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,4,0
3b9d1f96-477d-3a17-8d79-10e4204a179f,1faab3d1-2ae5-3110-8e5f-c65b92ca906d,Theodore876 Ankunding277,M,GENERAL PRACTICE,29 LEWIS AVE,GREAT BARRINGTON,MA,012301713,42.19093125,-73.3715000043024,7,0
0f4e32f3-eb22-39d1-b7a5-1f3535f61206,811cc811-0061-341c-a719-9ba7ef8dc699,Tandy422 Sporer811,F,GENERAL PRACTICE,245 VINEYARD HAVEN-EDGARTOWN ROAD,EDGARTOWN,MA,025396941,41.395500350000006,-70.5300948008162,36,0
8c8301fa-aecc-3331-bf9c-92e49edd33f3,43e33b67-64ac-3314-99ee-114fb2b56b80,Vera718 Cummerata161,F,GENERAL PRACTICE,200 HILLSIDE CIRCLE  SUITE 2,WEST SPRINGFIELD,MA,010894681,42.105237,-72.6213712,1,0
f7ed08f7-7ade-31cd-bb69-10de15c42068,1e11392b-1278-3e70-93cd-f396cbd0c265,Gerry91 Block661,F,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,61,0
3a9a96c3-c734-32c7-9c73-0655cb157082,fe30f2b4-9bc8-346e-afba-4455d1766545,Georgetta870 Turner526,F,GENERAL PRACTICE,17 LAFAYETTE AVENUE,CHELSEA,MA,021502010,42.40019115,-71.03050082480353,48,0
d5d2b25e-c8e2-30b2-a969-7004a56a9b05,13161e5b-02d2-3d19-8b48-26ef0becfc83,Erasmo545 Crooks415,M,GENERAL PRACTICE,165 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,79,0
a07b6c02-dfe4-3a51-bba4-7ef9b527b36e,4bc0cc09-77e5-37f5-844d-64a6637cae54,Carlena776 Feil794,F,GENERAL PRACTICE,91 EAST MOUNTAIN ROAD,WESTFIELD,MA,010851801,42.110743549999995,-72.70066160206358,41,0
68f7e15b-86ad-3259-9fea-3436499196fa,0fedae9f-701f-3317-9b2f-69aea2202cdc,Isabel214 Figueroa648,F,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,422,0
80bf6198-52fd-3556-aa5e-85868e1ffe8e,9043e647-568d-3e87-9fc0-756a416392d3,Deandre599 Hartmann983,M,GENERAL PRACTICE,27 CENTENNIAL DR,PEABODY,MA,01960,42.52388415,-70.9519832,96,0
d4b79406-500a-3374-8350-8f5bce8becec,733fc7d0-7cf3-3995-82ef-a9883b807273,Francisco472 Arce139,M,GENERAL PRACTICE,175 FRANKLIN STREET,NORTH ADAMS,MA,012472712,42.70707,-73.10094536747326,9,0
b2abd7a0-3aa8-3b36-ae07-4ffeed338b6d,aade280a-3b90-3e48-9648-91109a964a63,Johna806 Klein929,F,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,15,0
9d23ab06-8c43-3851-ba55-cfbc0e59228f,96e9e829-0b71-3ad3-8b41-60e25b5d47d7,Lesley194 Crooks415,F,GENERAL PRACTICE,111 ORIENT AVE,EAST BOSTON,MA,021281006,42.39055278090538,-71.00587148689957,3,0
66d5f321-ec94-3661-816b-3c1652d37c4f,e59fb2d5-508c-38c6-af2e-21d8216dd2b0,Logan497 Fisher429,M,GENERAL PRACTICE,759 CHESTNUT ST,WARE,MA,010821625,42.256476,-72.237482,27,0
0c869fa3-450c-3d9a-a672-ce90e3cf119b,7a3b8310-02eb-3c47-aa1b-3f55b3ed9de9,Leif534 Dare640,M,GENERAL PRACTICE,6 HATFIELD ST,NORTHAMPTON,MA,010602545,42.333172950000005,-72.6566355591273,1,0
b965bb62-831e-3fe2-8186-0b125f263edc,4423a3d7-46d2-3713-bf15-197f9e0fabf5,Scarlett814 Hettinger594,F,GENERAL PRACTICE,67 HUNT ST,PITTSFIELD,MA,012015117,42.451302,-73.260018,20,0
8ffea8c8-31b9-3c57-8a6d-6b30b68f7486,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Waylon572 Lakin515,M,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,14,0
43ecd46e-ee6f-3ad0-9ee5-e2a6ef365628,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Joanna347 Abbott774,F,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,28,0
17643be0-d176-3c1d-ba03-2c9dd65daaa8,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,377,0
88daa08a-33cb-368c-b2ea-0616ab5d3a83,ce53c877-0290-390a-b4b4-2462001a1713,Anabel269 Hilll811,F,GENERAL PRACTICE,847 ROGERS STREET  SUITE 201,LOWELL,MA,018524345,42.6275246,-71.27673639687623,42,0
902cebd3-00b6-3153-a607-1e931a777fb9,57e4e5fa-d68d-3caa-a5ad-37beb1b51207,Latrina689 White193,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,55,0
c5c59301-7d36-39c1-b547-3f3e3f3110be,2c1eda9d-6d75-3c4e-86f1-d850d4ccfcdf,Hisako109 Moore224,F,GENERAL PRACTICE,238 W MAIN ST,NORTHBOROUGH,MA,015321804,42.31181264999999,-71.65685612428547,2,0
2e532af8-909e-3bb8-b7ad-134470d4e0f9,05b2593e-1bc1-32ee-8d9f-0aad4fa74ff0,Desmond566 Schaefer657,M,GENERAL PRACTICE,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,98,0
78ed920d-0bb2-3701-9da9-56518eab1b46,00ffb204-07b4-3c72-a678-fa252e6cf86c,Kathlene786 Satterfield305,F,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,56,0
159f6c70-1099-3872-b16d-4769d5fad754,ad82d624-72eb-3c7d-a76d-79f2668d1390,Mathew182 Howe413,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,77,0
b66c098c-b3c3-32d3-9a3d-7beddd7dc3f4,b8421363-9807-3b16-a146-95336eea5cfb,Cleveland582 Kuphal363,M,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,142,0
e4f995ff-322e-35d0-b960-f703bf2773f4,8424b5ec-ba0a-32e9-94ae-a9d397884093,Ileen763 Casper496,F,GENERAL PRACTICE,49 BLANCHARD STREET  SUITE 101,LAWRENCE,MA,018431456,42.69651155,-71.1612176954981,4,0
c40a7712-6338-353b-abdd-0004520e5cae,3498e7d3-90fd-366b-bc6a-6f41dad6bae6,Pat3 Bradtke547,M,GENERAL PRACTICE,112 WEST MAIN STREET,NORTHBOROUGH,MA,015321824,42.318559050000005,-71.65097281611972,20,0
bfdc5b60-42f8-36a6-bc81-ac25b09f6cfe,945104f1-4b95-3eed-bd02-5efa0afbf34d,Randolph418 Keebler762,M,GENERAL PRACTICE,20 CENTRAL AVE # 506,LYNN,MA,019011201,42.46410018181818,-70.9465129090909,4,0
ec793cae-925b-30f4-adea-79d6acfd4039,136e0049-9edf-355f-9d7c-aabc5c74761d,Marry53 Schiller186,F,GENERAL PRACTICE,255 LEBANON AVE,PITTSFIELD,MA,012017828,42.4320582,-73.3065210384207,2,0
9f8a517a-320f-3126-a5ed-2bcd09c651e1,65f0254a-73a3-3b06-bced-54d511445535,Elbert916 Carter549,M,GENERAL PRACTICE,720 BOSTON POST ROAD,MARLBOROUGH,MA,017523766,42.355106,-71.47654,4,0
76ced739-de58-3335-8fa2-5ee2b15156a7,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Emory494 Schuster709,M,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,164,0
010c5674-bb91-3daf-ba23-a898d723836e,6170552c-4d27-3e64-8068-64a380f1837d,Leo278 Pacocha935,M,GENERAL PRACTICE,76 SUMMER ST,HAVERHILL,MA,018305814,42.7786873,-71.07306505177553,86,0
1b7926ab-0344-3f95-93ac-894bdc16b671,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Venus149 Blick895,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,202,0
df00e67d-4ad9-32fd-8bb0-4be139870c42,06988693-a9d8-392b-a2ce-a07de8a931ad,Jimmie93 Reinger292,M,GENERAL PRACTICE,136 BOSTON POST RD,SUDBURY,MA,017762406,42.3638568,-71.39664274207772,1,0
6160aed5-e530-3e2e-91d0-570026dba7b2,38508743-50d1-3429-8fe2-37e42ddaf20e,Erick204 Mayer370,M,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,152,0
5bc0ec0c-65ff-39d8-8f2f-cfd88876ace7,2f735290-1603-31b5-b561-7c8e0d413170,Jolynn62 Adams676,F,GENERAL PRACTICE,100 FOXBOROUGH BLVD STE 230,FOXBOROUGH,MA,020352878,42.041851949999995,-71.23486657070565,26,0
40879421-e70f-33c6-9120-5b46f1da1240,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,Sid118 Wilderman619,M,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,1,0
88c0189e-59a9-3742-9406-057af4dbc3d6,104e9a82-1eed-365e-9ffb-a8c9ef749888,Coretta598 Schuster709,F,GENERAL PRACTICE,725 ALBANY STREET,NORWOOD,MA,02062,42.194543,-71.1994976,33,0
040e4aa2-12a0-36df-aec5-572ac552b2b2,200746fc-5d0f-3ec7-a2a9-3d9a219ee139,Latrisha74 Rippin620,F,GENERAL PRACTICE,800 CUMMINGS PARK  SUITE 3100,WOBURN,MA,018016355,42.4977745,-71.1237712,4,0
a06dab08-668a-35c0-8b7e-7e1fbca40d1c,9b1f8cd0-2246-3f4f-82df-23ea314c7665,Verdie59 Bruen238,F,GENERAL PRACTICE,800 ESSEX ST,LAWRENCE,MA,018414617,42.70162725,-71.1755487945157,2,0
0ff4ca35-8a89-366f-bffa-45ed2a530d53,15d4c950-4691-3996-b4c4-bf06bfb58ff7,Azucena377 Crona259,F,GENERAL PRACTICE,70 EAST ST,METHUEN,MA,018445883,42.7285558,-71.16833738237946,195,0
62c52c4a-fdcb-373e-af52-b7b6c215f3b7,5018c664-e283-30eb-932a-529d9a19b3b5,Rochell365 Stehr398,F,GENERAL PRACTICE,300 SOUTH ST,WOBURN,MA,018014979,42.473347,-71.144086,52,0
f6b43040-2dc2-3f27-9c39-3a7f4988d1c1,2e8b42f8-4300-30a9-a576-d513d1021a0a,Beverlee316 Haag279,F,GENERAL PRACTICE,600 CLARK RD,TEWKSBURY,MA,018761699,42.63120935,-71.27023603178071,55,0
b511af49-463c-3038-8411-32f6c4302a1f,d140ed3f-2696-3e78-bd77-1c959ec4fc4d,Jamal145 Marks830,M,GENERAL PRACTICE,863 HATHAWAY ROAD,NEW BEDFORD,MA,027401916,41.6512968,-70.9669902070805,1,0
b725cf60-7a59-30d4-8904-e57eb2e82c7f,1cff30ba-b91f-3ea2-b80b-770d67856358,Annamae625 Halvorson124,F,GENERAL PRACTICE,359 JONES RD,FALMOUTH,MA,025403341,41.5591273,-70.60352436630029,10,0
30231fd1-0057-3afd-9642-8ec16ae1c13e,d4e48a16-0a60-3e90-81e5-c35b22ffe6af,Bertram873 Kutch271,M,GENERAL PRACTICE,856 STATE RD,NORTH ADAMS,MA,012473027,42.69967208677275,-73.16330754755236,15,0
7b7f1e80-bc56-3f85-858d-359f8a635387,bccd7d67-203c-3d93-b6b0-bff5a146cd1d,Paulene52 Kihn564,F,GENERAL PRACTICE,286 WASHINGTON ST,STOUGHTON,MA,020721763,42.1384306,-71.1022598,9,0
64479438-aeff-3502-94e8-7bda391a391a,63cb4d95-04a9-3a35-b5d9-f89e0377a48d,Thanh759 Weber641,M,GENERAL PRACTICE,211 PARK ST,ATTLEBORO,MA,027033143,41.9419187,-71.2752081695297,28,0
a433ac4f-953f-3e6d-b1c8-c4f228c950c6,45e64170-207e-3786-b970-76fca7a5691b,Myron933 Hilpert278,M,GENERAL PRACTICE,50 INDIAN NECK RD,WAREHAM,MA,025712174,41.7539753,-70.69890130810117,1,0
5af598f3-1e96-34a6-9d36-1481a938409c,4e880cb9-1ca0-3582-b8cf-8a59b0d2b878,Haywood675 Bednar518,M,GENERAL PRACTICE,51 S CHURCH ST,PITTSFIELD,MA,012016178,42.44648205,-73.25863241543368,116,0
5d67e89a-fe89-31df-bab9-455f74ee6ec1,db28cc9a-fdfb-35a6-aef7-ab9b933ef244,Judy192 Gleason633,F,GENERAL PRACTICE,8 DANA STREET,CAMBRIDGE,MA,021385402,42.3694992,-71.11011030010101,1,0
e62fbd38-13e0-3b67-a8a5-210b7b79c86c,19a65317-5d32-355e-8f82-88933d48366d,Alberto639 Arce139,M,GENERAL PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,023471468,41.8455651,-70.95195924208448,28,0
f35afc43-7153-3696-8d2c-592adf6ff078,844a8cb2-4164-35b2-88b8-dffa2889a738,Alonzo487 Conn188,M,GENERAL PRACTICE,150 UNIVERSITY DRIVE,AMHERST,MA,010022232,42.368937,-72.53247107203978,6,0
63da5701-81c0-340d-bb82-c9409f44c797,aba3e6f6-4562-342e-b90f-dd61b117f394,Norbert530 White193,M,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,6,0
0f0efc7b-f2f2-3871-857c-bbb959c7cf80,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Cira533 Hane680,F,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,436,0
d304755c-da38-370e-84da-d6f93e6cf788,1f9d5a6b-d2ea-3000-bb9d-b22c00ffbbb2,Daria61 Weber641,F,GENERAL PRACTICE,2033 MAIN ST,ATHOL,MA,013313535,42.58522105,-72.20868129339888,5,0
41518ae9-9196-3d6a-9def-f5a93b39b9c2,a06b1a97-d6ce-3ea1-ba4a-2ef85a8114ab,Kyle55 Goyette777,M,GENERAL PRACTICE,400 GROTON ROAD,AYER,MA,014321171,42.57821195,-71.5733060441645,5,0
336cf405-139f-35e9-9feb-a0a6c5c86768,f8918a95-31e8-3ac4-8d12-29ca6080ebda,Domitila545 Vandervort697,F,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,28,0
64f8d250-1698-394e-84bc-9c7dee56f978,8d5880eb-1dd8-31ea-b7c5-21709f3bb341,Jared66 Satterfield305,M,GENERAL PRACTICE,50 ROWE ST,MELROSE,MA,021763201,42.4592093,-71.06078096379728,53,0
d26f7a81-916a-3df6-8b50-7ae0d9442fce,3ff0f58b-7a1f-3334-9449-ff15f68b7d86,Winston220 McCullough561,M,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023607761,41.94186605,-70.6455366462985,63,0
b686fcfb-96f1-36f6-9816-5ddb7cccb3bf,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Tambra47 Bosco882,F,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,55,0
6e1f6bae-9b2b-3ba9-977a-56e416ec3f40,09434cf4-ae0d-32ad-bc16-5ce7b0e5c12b,Chelsea317 Christiansen251,F,GENERAL PRACTICE,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,137,0
3dac2ad6-8ad6-35ec-b6e8-6bfdfdc97c3c,dd280187-8662-3732-af81-595d10572911,Clifton91 Lakin515,M,GENERAL PRACTICE,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,425,0
b91a4525-c27e-368d-9085-adc551b36936,a6964d47-8af0-3df2-b99d-d8414eb1cfa3,Reggie481 Schiller186,M,GENERAL PRACTICE,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,687,0
579fff97-d7e7-35c0-ae1a-26a6986de5d2,004554b4-3068-3938-832d-fa7cbe1cd1fb,Luba688 Littel644,F,GENERAL PRACTICE,25 STONEHAVEN DRIVE,WEYMOUTH,MA,021903951,42.1589443,-70.94970431672323,8,0
f0c13fb5-4f51-335d-bb08-54bed64633d5,2c708a72-2e25-36a1-8209-d2a708874eff,Eusebio566 Strosin214,M,GENERAL PRACTICE,1324 BELMONT STREET #202,BROCKTON,MA,023014435,42.057156895761736,-71.06994368825448,3,0
549a2f15-cff1-3c9f-a422-04c41330e781,b7488009-cd48-3a0d-87c4-6c47d1ceb3c8,Marielle507 Hayes766,F,GENERAL PRACTICE,95 COMMERCIAL STREET,BRAINTREE,MA,021844301,42.22110375,-70.97097247044559,11,0
58c21c55-cba0-3aea-8164-86d9fd9a20e2,92d919ab-8380-3fda-a5f1-838e69b819c1,Clemente531 Pagan507,M,GENERAL PRACTICE,300 TRADECENTER STE 4750,WOBURN,MA,018017420,42.4994143,-71.161659,28,0
b5139230-ef2f-3472-8cf4-985250c8bea0,af3871c3-2098-3051-bcb7-8a919e194a16,Stephane228 O'Conner199,F,GENERAL PRACTICE,97 LIBBEY PKWY,WEYMOUTH,MA,021893110,42.19322885,-70.94589987654936,65,0
d1313f1e-baf9-39f0-9f25-0cbaf92ade43,542185c1-943a-30f4-aba0-0efaa92488a4,Luetta803 Rau926,F,GENERAL PRACTICE,142 LAKE ST,ARLINGTON,MA,024764738,42.40328885,-71.15140830652837,25,0
0f5b8815-ecef-3eec-a9a3-bbda91c58df3,9f2f60a6-87a4-3f45-b753-b63b5b7e9993,Raul814 Considine820,M,GENERAL PRACTICE,332 HANOVER STREET,BOSTON,MA,021131901,42.3647421,-71.0536619,183,0
26d730ea-c03e-3c64-878a-24d3c4671609,ab16be57-62ea-39a5-8f7a-ee1285cf6934,Rogelio17 Gibson10,M,GENERAL PRACTICE,115 MILL ST,PETERSHAM,MA,013669503,42.4865962,-72.1893057,17,0
097efeea-5486-36c9-ae0f-47e8a8da161e,f312977e-8f41-3816-84cc-e5b12ba36955,Harlan808 Langosh790,M,GENERAL PRACTICE,1153 CENTRE ST,JAMAICA PLAIN,MA,021303446,42.3017598,-71.12855793387442,95,0
29d5a936-8512-39d5-8336-18b471ab5c29,5c896155-eb9a-383e-9162-a43ebb7f1cc5,Nannie905 Mayert710,F,GENERAL PRACTICE,400 LINDEN PONDS WAY,HINGHAM,MA,020433784,42.1972249,-70.91712645007524,32,0
d4a730ea-06f2-376e-8c1b-bfcce0ce1435,4ffc4e4b-9d8d-3c30-ad84-fc9a7209da94,Troy560 Carter549,M,GENERAL PRACTICE,4525 ACUSHNET AVENUE,NEW BEDFORD,MA,027454727,41.74080975,-70.94731021257817,19,0
e06d1cb2-d3a8-355e-bb86-b65acc8db149,bebc1dac-6c42-3225-b0ba-23278cdf2a62,Antonia30 Hackett68,M,GENERAL PRACTICE,464 MAIN STREET,AGAWAM,MA,010011826,42.07695165,-72.62026217030348,50,0
91b21a54-f0cb-3122-b396-edce5915d464,82248deb-13cc-31b2-8764-0233e159a93a,Hank686 Kemmer137,M,GENERAL PRACTICE,19 DEPOT STREET,ADAMS,MA,012201856,42.623644600000006,-73.11852130252683,70,0
08d06acc-a7aa-36c2-8322-976d3b66e9d6,ce4d0501-49eb-396a-bc56-545fdfc624b0,Mauricio81 Daniel959,M,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,138,0
994ea899-2c54-328a-9a76-c3d44445ca89,e69e7cbb-8362-30d1-83f2-3a0c492fe2b1,Isaac321 Kub800,M,GENERAL PRACTICE,110 LONG POND RD,PLYMOUTH,MA,023602642,41.9255829,-70.65514326847389,28,0
ebd13ad6-85f1-3cf4-8b35-12dfafa359d3,ee7fab6f-6438-394f-b1f2-3e452f8f055a,Trey250 Satterfield305,M,GENERAL PRACTICE,75 BRIMBAL AVENUE,BEVERLY,MA,019156009,42.570099299999995,-70.87108224250409,11,0
39789ec4-2d07-397b-a185-9d4248ac12da,79508e39-d0b0-3613-9d54-168f6e1c3a18,Lynwood354 Tromp100,M,GENERAL PRACTICE,200 GROTON ROAD,GROTON,MA,014502056,42.577352149999996,-71.57414587343038,230,0
535aa6d0-8455-3e6e-b5bf-acab70b8e012,af570aee-a397-372c-8eba-5c2b18662b0f,Tyron580 Runolfsdottir785,M,GENERAL PRACTICE,800 W CUMMINGS PARK STE 2250,WOBURN,MA,018016372,42.4961562,-71.1258904921298,42,0
